gene,genotype,experiment,AreaSum,Label,image,Area,Perim.,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,MinThr,MaxThr,BX,BY,Width,Height,Kurt,X.Area
prrx1b,control,expt1,308725.936,64,NA,2430.912882,184.9767165,0.745173228,64.80126772,1072.393701,607.511811,94.71031496,44.6771811,1.465637795,0.717661417,0.934606299,0,65535,1512.479181,830.7559764,54.81944882,52.6363937,0.570590551,100
prrx1b,control,expt1,152457.251,53.5,NA,1438.275953,144.1894811,0.731528302,51.23722642,1016.349057,649.2075472,102.1594717,34.45932075,1.511556604,0.69204717,0.932537736,0,65535,1434.882349,899.8356132,43.72875472,39.75218868,0.154490566,100
prrx1b,control,expt1,507832.704,74,NA,3454.644245,233.7952041,0.714687075,81.42514966,1005.210884,407.3809524,93.01504762,55.46585034,1.49837415,0.691768707,0.920210884,0,65535,1414.825565,539.9461429,67.49086395,67.44272789,0.610360544,100
prrx1b,control,expt1,326556,94,NA,1746.28877,164.8597326,0.718855615,57.20020321,1886.390374,449.459893,102.7670909,39.75307487,1.47997861,0.711160428,0.919818182,0,65535,1881.59893,426.9304813,47.99465241,47.86096257,0.64422043,100
prrx1b,control,expt1,40695.282,20.5,NA,1017.38205,105.74945,0.7779,36.7833,1165.375,595.55,121.852925,26.678275,1.400775,0.75525,0.957625,0,65535,1645.357575,831.18335,30.835575,30.517375,-0.240475,100
prrx1b,control,expt1,161136.513,39.5,NA,2065.852731,172.4649359,0.724179487,60.58508974,1082.807692,463.9102564,102.1875128,41.2615641,1.524269231,0.697461538,0.926179487,0,65535,1527.927667,636.2255128,52.51705128,47.45752564,-0.005923077,100
prrx1b,control,expt1,263610.992,57.5,NA,2312.377123,189.2405965,0.724982456,66.18624561,1023.789474,479.8596491,105.8230351,45.04518421,1.485815789,0.701131579,0.925096491,0,65535,1443.128588,658.3035526,55.0530614,54.54428947,0.178921053,100
prrx1b,control,expt1,232601.347,49,NA,2397.952031,184.2858247,0.739402062,64.28615464,1007.195876,539.8556701,88.09509278,44.47517526,1.475391753,0.710474227,0.932917526,0,65535,1419.043454,735.9812268,52.93363918,53.45863918,-0.015597938,100
prrx1b,control,expt1,291467.452,71,NA,2067.14505,175.0539504,0.72712766,61.22600709,1117.794326,610.7234043,95.65358865,42.03334043,1.508007092,0.697758865,0.924390071,0,65535,1575.790021,837.9534894,50.51997872,51.13192199,0.677141844,100
prrx1b,control,expt1,119841.009,48,NA,1261.484305,132.1001053,0.733810526,46.61473684,1222.221053,538.1263158,86.16725263,31.86851579,1.482010526,0.704526316,0.939031579,0,65535,1725.336989,738.0305579,37.92290526,38.31007368,-0.168052632,100
prrx1b,control,expt1,234.088,1,NA,234.088,73.612,0.543,26.005,1338,517,157.62,14.145,1.801,0.555,0.867,0,65535,1892.573,729.871,25.461,14.145,-0.164,100
prrx1b,control,expt1,288088.186,69.5,NA,2087.595551,180.5455362,0.724623188,62.83227536,1151.210145,512.1956522,96.10814493,43.45894928,1.449884058,0.717630435,0.924094203,0,65535,1622.930348,698.4862174,50.47025362,53.58622464,0.850746377,100
prrx1b,control,expt1,161470.637,57.5,NA,1416.409096,141.9297281,0.73145614,50.60208772,1126.114035,515.4649123,99.7310614,33.72124561,1.571403509,0.67595614,0.93777193,0,65535,1589.837386,710.8254123,41.81403509,40.07691228,0.043605263,100
prrx1b,control,expt1,181930,71,NA,1290.283688,135.1480993,0.759780142,47.03499291,1641.64539,796.4822695,98.32956028,33.31707801,1.423453901,0.72929078,0.941971631,0,65535,1637.553191,778.5886525,38.31914894,39.92907801,0.249198582,100
prrx1b,control,expt1,11359.878,23,NA,252.4417333,54.92631111,0.707733333,20.08528889,1143.333333,455.5111111,89.65148889,12.33742222,1.618333333,0.662622222,0.936444444,0,65535,1621.139644,638.1168667,16.45402222,14.31062222,-0.3748,100
prrx1b,control,expt1,227090.957,63.5,NA,1802.309183,161.631127,0.719571429,57.55448413,1162.849206,415.9206349,97.08468254,38.04028571,1.548722222,0.682190476,0.935761905,0,65535,1646.41296,567.4619444,48.44145238,44.95159524,0.261777778,100
prrx1b,control,expt1,291089,101,NA,1448.20398,140.3445821,0.713905473,49.09668159,1515,683.3233831,98.45993532,33.58802985,1.607293532,0.674751244,0.928238806,0,65535,1510.059701,664.0049751,39.30845771,42.2238806,0.487258706,100
prrx1b,control,expt1,357665.185,97.5,NA,1843.634974,171.9100515,0.725231959,60.41704639,1094.680412,571.757732,100.0161546,40.82955155,1.52393299,0.690304124,0.924103093,0,65535,1548.378361,789.0866031,52.2196701,48.1544433,0.609824742,100
prrx1b,control,expt2,163819.754,34.5,NA,2409.114029,191.6885441,0.747705882,66.84770588,967.3529412,616.0735294,100.8575588,46.72994118,1.447470588,0.719985294,0.937823529,0,65535,1364.513059,847.9475294,56.32302941,55.24072059,0.811588235,100
prrx1b,control,expt2,791329,138.5,NA,2867.134058,210.2972971,0.733416667,73.07605435,2094.021739,707.307971,87.91662681,50.14251087,1.505550725,0.695014493,0.934822464,0,65535,2084.981884,671.0108696,59.42391304,64.39492754,1.80898913,100
prrx1b,control,expt2,656556,134.5,NA,2449.835821,183.2895933,0.749690299,63.56881716,2183.485075,615.4738806,97.22633582,44.41202239,1.444608209,0.719429104,0.945608209,0,65535,2176.451493,589.0298507,52.34328358,55.0858209,1.464593284,100
prrx1b,control,expt2,391162,82,NA,2399.766871,191.220184,0.733257669,66.79111656,1948.159509,775.7177914,89.03520245,45.60673006,1.489319018,0.702417178,0.934122699,0,65535,1940.196319,740.1779141,53.00613497,58.60122699,1.121276074,100
prrx1b,control,expt2,210608,42.5,NA,2507.238095,191.4399524,0.739,67.38808333,1774.130952,627.2619048,95.83994048,45.2475,1.485702381,0.699952381,0.940047619,0,65535,1768.809524,600.452381,56.20238095,55.63095238,0.830107143,100
prrx1b,control,expt2,199082,53.5,NA,1878.132075,165.1437736,0.757801887,57.47934906,1860.396226,735.6415094,100.9908774,40.30750943,1.428349057,0.729830189,0.947990566,0,65535,1854.849057,713.8207547,47.22641509,48.39622642,1.28645283,100
prrx1b,control,expt2,360791,110,NA,1647.447489,151.5596073,0.75147032,52.57150685,1880.182648,635.6255708,98.85196804,36.89911416,1.428388128,0.727383562,0.94269863,0,65535,1875.191781,614.3561644,43.37442922,45.15981735,1.35613242,100
prrx1b,control,expt2,199456,55,NA,1829.87156,162.6139266,0.766715596,56.95598165,2146.954128,739.1376147,102.3279633,39.0896789,1.462036697,0.703761468,0.94966055,0,65535,2141.211009,717.2110092,46.35779817,48.33944954,0.973146789,100
prrx1b,control,expt2,164929,51.5,NA,1616.95098,155.0815,0.749264706,53.73419608,1967.45098,664.5294118,103.3591569,37.581,1.426401961,0.71995098,0.940833333,0,65535,1963.196078,642.3333333,45.7254902,45.06862745,0.619911765,100
prrx1b,control,expt2,107516,44,NA,1235.816092,131.5806897,0.748436782,46.2557931,1675.83908,628.0344828,108.2968046,31.90408046,1.485045977,0.716413793,0.947678161,0,65535,1673.689655,614.1494253,40.91954023,34.82758621,0.550137931,100
prrx1b,control,expt2,87363.724,18.5,NA,2426.770111,190.7579722,0.736416667,67.88955556,1057.305556,551.7777778,106.8505556,44.69736111,1.531833333,0.681166667,0.936222222,0,65535,1491.044611,755.3315833,57.95122222,53.46919444,0.2045,100
prrx1b,control,expt2,261262.037,44.5,NA,2968.886784,214.2043523,0.734954545,75.40530682,950.2613636,524.2613636,101.4061818,50.37930682,1.543079545,0.680534091,0.939806818,0,65535,1335.824102,705.3695455,60.58354545,63.48844318,0.868102273,100
prrx1b,control,expt2,118204.071,23.5,NA,2569.653717,189.5582174,0.734695652,65.86536957,1192,677.9130435,82.20117391,46.07834783,1.47526087,0.716347826,0.931478261,0,65535,1677.972609,922.7713696,57.38143478,52.22365217,0.542869565,100
prrx1b,control,expt2,143805.915,39.5,NA,1843.665577,156.3582821,0.730089744,54.42483333,1128.987179,739.6410256,97.18161538,37.20382051,1.544282051,0.683320513,0.932051282,0,65535,1589.955462,1025.170269,45.69994872,45.42835897,0.385102564,100
prrx1b,control,expt2,124032.097,34,NA,1851.225328,162.6027015,0.765358209,56.38801493,1089.626866,701.3283582,91.29773134,39.89844776,1.435432836,0.719880597,0.943507463,0,65535,1533.588343,966.758209,48.56559701,45.994,0.416044776,100
prrx1b,control,expt2,258355.997,36.5,NA,3588.277736,234.011625,0.754263889,81.8655,1046.180556,590.5138889,98.81605556,56.32544444,1.507430556,0.699222222,0.947069444,0,65535,1471.379792,800.8215139,69.45669444,67.45601389,0.637263889,100
prrx1b,control,expt2,231190.445,41.5,NA,2819.395671,206.8265732,0.738804878,72.02693902,1054.853659,624.1463415,98.30813415,49.98679268,1.44304878,0.712170732,0.936414634,0,65535,1484.857085,856.6510366,62.89810976,56.69786585,0.831634146,100
prrx1b,control,expt2,70708.707,20.5,NA,1767.717675,154.92675,0.773075,53.8342,1180.85,737.8,91.596875,38.360475,1.3937,0.73885,0.94635,0,65535,1666.37655,1021.785175,46.98995,43.31,0.336275,100
prrx1b,control,expt2,60986.932,11.5,NA,2772.133273,189.9093182,0.750454545,65.85240909,1079.681818,777.5909091,75.65031818,47.12913636,1.471954545,0.711636364,0.947727273,0,65535,1524.923955,1072.587091,59.57395455,50.30959091,-0.245,100
prrx1b,control,expt2,45850.381,18,NA,1310.010886,127.3767143,0.769057143,45.25988571,1258.828571,549.2571429,88.5884,30.24268571,1.489085714,0.698542857,0.965228571,0,65535,1780.282857,758.7149143,40.3176,32.83634286,0.024514286,100
prrx1b,control,expt2,124.202,1.5,NA,62.101,35.485,0.62,12.01,1320,511,45,8.492,1.303,0.767,0.886,0,65535,1865.447,714.758,11.323,8.492,-1.176,100
prrx1b,control,expt2,34.055,1.5,NA,17.0275,17.156,0.7195,6.1675,1523.5,676,144.2175,4.137,1.334,0.7505,0.9425,0,65535,2156.3045,956.785,4.9535,4.246,-1.0515,100
prrx1b,control,expt2,463562,57.5,NA,4066.333333,247.5099912,0.749289474,87.30724561,1843.026316,867.9736842,87.35038596,58.27373684,1.524473684,0.692596491,0.950482456,0,65535,1834.429825,822.6491228,72.78947368,72.14912281,1.652491228,100
prrx1b,control,expt3,637760.149,72,NA,4459.861182,259.0705385,0.736,90.79726573,856.3146853,759.6013986,102.2575524,61.71759441,1.488545455,0.698,0.93658042,0,65535,1199.824755,1037.625469,74.21186713,76.09525874,0.998972028,100
prrx1b,control,expt3,190737.303,42.5,NA,2270.682179,167.4623452,0.759119048,58.40561905,1091.011905,578.4642857,95.67829762,40.36158333,1.434333333,0.716797619,0.945119048,0,65535,1536.812583,794.7100357,48.60594048,48.15203571,0.141142857,100
prrx1b,control,expt3,499291.737,61,NA,4126.377992,252.0928182,0.74361157,88.00638017,892.5206612,828.8760331,84.08606612,60.35201653,1.449421488,0.716661157,0.94038843,0,65535,1251.104793,1127.139322,72.58647934,73.83542149,0.334595041,100
prrx1b,control,expt3,557583.987,80,NA,3506.817528,223.7734025,0.752616352,77.15443396,966.6981132,744.9937107,88.85259119,54.67452201,1.404949686,0.737081761,0.939496855,0,65535,1357.573899,1014.016862,65.14248428,64.92936478,0.294842767,100
prrx1b,control,expt3,519667.895,46,NA,5710.636209,292.1735934,0.739164835,100.8350989,1078.054945,726.5164835,99.94510989,71.06114286,1.419384615,0.728461538,0.937142857,0,65535,1511.465242,983.4278022,84.11601099,87.48376923,0.813681319,100
prrx1b,control,expt3,193.711,1.5,NA,96.8555,45.079,0.5795,16.5645,1550,373,136.8795,10.783,1.484,0.696,0.845,0,65535,2190.395,526.401,13.425,12.0115,-0.058,100
prrx1b,control,expt3,79760.788,31,NA,1307.553902,131.8558197,0.780327869,46.01559016,1157.344262,521.2295082,78.95360656,32.85714754,1.419803279,0.731311475,0.955016393,0,65535,1632.568033,715.7296721,39.66109836,37.18227869,0.146393443,100
prrx1b,control,expt3,47546.935,23,NA,1056.598556,112.0131333,0.792288889,39.23128889,1019.911111,654.0444444,99.67553333,27.69175556,1.399466667,0.729888889,0.964688889,0,65535,1440.133511,909.6654889,35.10908889,29.86477778,-0.307511111,100
prrx1b,control,expt3,17409.981,12,NA,756.9556957,89.44852174,0.813956522,30.46330435,1069.956522,540.5652174,118.0006957,23.51634783,1.315086957,0.781826087,0.963086957,0,65535,1510.727217,754.7492174,26.72713043,25.19091304,-0.324434783,100
prrx1b,control,expt3,55415.174,18,NA,1583.290686,143.8833429,0.802057143,49.33154286,1271.257143,842.8571429,101.7240857,36.7178,1.314971429,0.780914286,0.960628571,0,65535,1793.014743,1169.812086,43.64648571,40.86045714,-0.115371429,100
prrx1b,control,expt3,85981.802,26,NA,1685.917686,149.5837647,0.773588235,51.97931373,864.1176471,823.0784314,79.51366667,36.62782353,1.350019608,0.761098039,0.949843137,0,65535,1214.885137,1137.164549,45.12276471,41.33484314,0.125745098,100
prrx1b,control,expt3,24472.494,17.5,NA,719.7792353,92.52282353,0.789029412,31.99205882,1070.764706,695.5,109.0805588,23.62055882,1.340617647,0.762176471,0.954529412,0,65535,1508.749706,969.7653824,28.36758824,25.17420588,-0.217705882,100
prrx1b,control,expt3,132286.274,37,NA,1812.14074,151.4307808,0.777054795,51.56232877,1185.547945,688.1780822,92.80013699,38.55639726,1.361630137,0.774506849,0.945164384,0,65535,1667.454699,947.1716027,43.86724658,43.05591781,0.16760274,100
prrx1b,mutant,expt2,604296.825,64.5,NA,4721.068945,266.7709063,0.738289063,92.56309375,996.0234375,781.09375,87.72702344,64.70302344,1.464585938,0.7125625,0.93584375,0,65535,1399.655625,1063.125258,77.74579688,77.40353125,1.362679688,100
prrx1b,mutant,expt2,352682.883,48.5,NA,3673.780031,226.7526875,0.7618125,78.51630208,1025.729167,634.65625,94.21226042,55.65651042,1.398104167,0.7361875,0.945927083,0,65535,1443.040292,865.9860833,66.2565,65.59405208,0.457260417,100
prrx1b,mutant,expt2,505385,120.5,NA,2105.770833,170.0806208,0.748595833,59.4625375,2523.104167,610.0083333,103.2057708,40.868775,1.469104167,0.707666667,0.942708333,0,65535,2517.0375,591.2416667,49.14583333,50.725,1.412025,100
prrx1b,mutant,expt2,233980.299,58,NA,2034.611296,171.305713,0.752347826,59.88310435,1028.086957,726.9391304,93.34901739,41.65895652,1.48786087,0.708808696,0.9418,0,65535,1447.8724,1002.985722,50.00122609,49.97665217,0.960904348,100
prrx1b,mutant,expt2,347690.563,56.5,NA,3104.380027,215.6783661,0.755883929,75.4800625,954.1875,696.0535714,93.95485714,52.19058036,1.448125,0.710964286,0.9443125,0,65535,1342.984857,947.2590536,61.37830357,63.91678571,0.587410714,100
prrx1b,mutant,expt2,226975.234,48.5,NA,2364.325354,182.8603854,0.737510417,64.30779167,1216,667.2083333,98.36761458,43.82275,1.5205,0.690541667,0.93375,0,65535,1714.422396,918.2916563,53.23447917,53.11661458,0.40209375,100
prrx1b,mutant,expt2,868106,174,NA,2501.746398,194.0274841,0.721806916,67.60576657,1094.645533,654.4034582,96.6925389,46.27240058,1.47662536,0.70485879,0.926426513,0,65535,1086.478386,627.7723343,53.17291066,59.97982709,1.718291022,100
prrx1b,mutant,expt2,328122,93.5,NA,1764.096774,161.8624355,0.74816129,55.57825269,2048.924731,797.0483871,94.69997312,39.85850538,1.41244086,0.732795699,0.932698925,0,65535,2043.72043,772.6935484,46.17204301,47.93548387,1.021532258,100
prrx1b,mutant,expt2,352346.315,56,NA,3174.291126,211.8197748,0.740918919,73.91986486,1106.306306,716.1891892,103.7108829,51.24817117,1.48190991,0.707612613,0.93963964,0,65535,1557.825784,985.3057928,60.70792793,61.95674775,0.746108108,100
prrx1b,mutant,expt2,405371,108,NA,1885.446512,165.1076651,0.739418605,56.65536744,1893.739535,747.0046512,97.09317209,40.61349302,1.426362791,0.731190698,0.934488372,0,65535,1887.413953,723.055814,47.48837209,49.38604651,1.373665116,100
prrx1b,mutant,expt2,91.862,2,NA,30.62066667,27.89233333,0.450666667,11.279,1285.666667,434.3333333,87.076,4.984666667,2.374333333,0.475,0.787666667,0,65535,1816.379,612.8396667,8.479,7.536666667,-0.894,100
prrx1b,mutant,expt2,171898,68,NA,1273.318519,132.7868074,0.76,46.21141481,1920.955556,714.2962963,88.03672593,32.85965926,1.478681481,0.718466667,0.944274074,0,65535,1916.977778,691.562963,38.56296296,39.44444444,0.787481481,100
prrx1b,mutant,expt2,193613,62.5,NA,1561.395161,151.5295161,0.739677419,53.04758065,1840.008065,745.7258065,103.7447419,36.26893548,1.526467742,0.693080645,0.934387097,0,65535,1835.806452,727.0645161,45.10483871,43.39516129,0.671379032,100
prrx1b,mutant,expt2,240670,63,NA,1925.36,170.01284,0.748872,59.309856,1449.52,822.848,94.727632,41.299352,1.460816,0.715352,0.93692,0,65535,1445.224,796.304,49,50.4,0.73076,100
prrx1b,mutant,expt2,190173.243,47,NA,2044.873581,165.6507957,0.769419355,56.99348387,1009.83871,777.516129,97.4791828,41.23326882,1.396376344,0.741473118,0.945978495,0,65535,1421.083258,1075.912301,47.68404301,48.42770968,0.13727957,100
prrx1b,mutant,expt2,55.916,3,NA,11.1832,14.0748,0.6702,5.8008,1209.8,609.2,88.575,2.7808,1.9352,0.5348,1.0124,0,65535,1709.6384,859.7652,4.8044,3.3914,-0.9938,100
prrx1b,mutant,expt2,317924.832,55.5,NA,2890.225745,203.3216818,0.750981818,70.98636364,980.9363636,575,94.00874545,49.16478182,1.503818182,0.698972727,0.943236364,0,65535,1379.756018,787.0390455,58.4148,59.75085455,1.090209091,100
prrx1b,mutant,expt2,1266.107,6,NA,115.1006364,32.43972727,0.762090909,11.64836364,1306.181818,587.1818182,84.58081818,7.554818182,1.722363636,0.626181818,0.997454545,0,65535,1845.841182,825.0272727,10.40581818,8.093454545,-0.803363636,100
prrx1b,mutant,expt2,352024,86.5,NA,2046.651163,176.6921453,0.743505814,61.49380233,1647.982558,570.1802326,100.3619942,42.36614535,1.439988372,0.723505814,0.934837209,0,65535,1642.168605,547.3313953,50.81976744,51.89534884,1.259436638,100
prrx1b,mutant,expt2,86538.662,22,NA,2012.527023,157.1759767,0.770534884,54.85853488,1163.093023,730.2790698,89.70997674,39.08448837,1.493860465,0.704627907,0.954488372,0,65535,1641.662279,1004.985395,48.27734884,43.01913953,0.866325581,100
prrx1b,mutant,expt2,363265,115.5,NA,1579.413043,148.7881652,0.75636087,51.40584783,1856.056522,570.4217391,86.61332174,36.44201739,1.463413043,0.716330435,0.940886957,0,65535,1850.508696,544.7826087,42.96086957,43.96086957,1.162687577,100
prrx1b,mutant,expt2,163729.292,38.5,NA,2154.332789,170.8774079,0.757407895,59.20843421,1006.763158,718.6315789,89.24086842,42.57153947,1.39925,0.739657895,0.939802632,0,65535,1418.2155,993.1711053,51.48730263,48.53081579,0.614573333,100
prrx1b,mutant,expt3,38596.494,21,NA,941.3779024,94.86639024,0.744146341,33.55626829,1030.365854,552,80.63458537,23.39904878,1.521243902,0.709390244,0.948073171,0,65535,1455.982171,763.3357073,28.9794878,25.70204878,-0.379292683,100
prrx1b,mutant,expt3,268436.806,77,NA,1754.488928,148.5920196,0.764888889,51.84652288,935.7058824,610.3464052,91.25422222,36.32969935,1.438091503,0.726326797,0.948529412,0,65535,1318.830804,840.2468627,42.99832026,43.46057516,0.155444444,100
prrx1b,mutant,expt3,354881.265,53.5,NA,3347.936462,219.0801792,0.764726415,75.68814151,1047.028302,772.5377358,89.72686792,53.74763208,1.397424528,0.736924528,0.949754717,0,65535,1475.461962,1058.884472,63.34467925,63.21122642,0.757622642,100
prrx1b,mutant,expt3,361683.823,64.5,NA,2825.654867,181.4877422,0.763054688,63.30155469,1038.007813,746.3828125,85.87653125,44.389125,1.419039063,0.728664063,0.948484375,0,65535,1463.422398,1027.696469,51.20857031,53.37451563,0.202421875,100
prrx1b,mutant,expt3,359747.1,82,NA,2207.037423,162.6456135,0.752177914,56.93427607,921.993865,745.0920245,89.33579141,39.28572393,1.477331288,0.713435583,0.945116564,0,65535,1299.012546,1029.480528,47.07700613,48.11836196,0.208371581,100
prrx1b,mutant,expt3,135563.034,44,NA,1558.195793,136.7644138,0.765172414,48.51370115,1140.241379,641.5632184,88.06187356,33.03452874,1.518206897,0.693287356,0.951655172,0,65535,1611.392391,888.2630345,40.88847126,39.0484023,-0.021172414,100
prrx1b,mutant,expt3,952923.155,130.5,NA,3665.089058,219.0086308,0.738980769,76.53193846,887.4346154,619.6961538,91.31508846,52.21447692,1.487722008,0.704050193,0.938857692,0,65535,1248.608362,838.8424,60.81949231,66.93298846,0.777096525,100
prrx1b,mutant,expt3,476585.013,82.5,NA,2906.006177,194.6127805,0.74375,68.79104878,825.2560976,794.4573171,88.94214634,46.21839634,1.469829268,0.710963415,0.937280488,0,65535,1162.74625,1092.162348,54.76704268,58.59383537,0.320963415,100
prrx1b,mutant,expt3,674208.608,104.5,NA,3241.387538,220.9483846,0.740807692,76.80028365,834.8509615,734.5817308,99.33588462,53.24212981,1.457740385,0.718725962,0.940379808,0,65535,1174.815308,1009.46476,61.98003846,67.03380769,0.540587704,100
ptenb,control,expt1,113401.706,28.5,NA,2025.030464,156.7190714,0.768803571,53.969125,1020.178571,538.8214286,104.8783393,39.29976786,1.409535714,0.741357143,0.942553571,0,65535,1438.975036,746.9231607,44.85330357,46.67469643,0.085613663,100
ptenb,control,expt1,354711,74,NA,2413,176.9877143,0.737578231,62.50289116,1622.176871,622.6870748,105.6325714,41.75727891,1.513727891,0.689789116,0.943884354,0,65535,1616.918367,603.2857143,51.24489796,52.05442177,0.617517007,100
ptenb,control,expt1,617360,110.5,NA,2806.181818,207.6856545,0.74155,71.91023636,1719.695455,506.8909091,96.62978636,50.3466,1.421109091,0.728090909,0.936631818,0,65535,1709.977273,477.0227273,58.14545455,63.50909091,1.378050228,100
ptenb,control,expt1,70180.834,21.5,NA,1670.972238,149.8938095,0.780428571,51.92854762,1115.714286,450.452381,88.48680952,37.66921429,1.413785714,0.735690476,0.950595238,0,65535,1568.954976,613.9461667,44.15530952,42.8802381,-0.164690476,100
ptenb,control,expt1,352328,83.5,NA,2122.457831,161.1059578,0.750481928,56.44935542,1681.710843,597.4879518,96.58129518,38.83425904,1.481819277,0.709006024,0.944650602,0,65535,1677.084337,577.5903614,46.90361446,47.07831325,0.464614458,100
ptenb,control,expt1,313061.332,31.5,NA,5049.376323,273.9595968,0.750854839,95.30725806,763.9516129,486.1935484,109.8376129,66.01509677,1.43666129,0.716258065,0.940483871,0,65535,1068.863742,652.101,81.8251129,78.07487097,0.612209677,100
ptenb,control,expt1,133232.376,28,NA,2422.406836,173.9480364,0.797490909,59.70761818,941.7818182,660.3090909,95.10638182,44.19058182,1.333,0.772981818,0.956781818,0,65535,1322.813473,904.6877455,50.091,50.70598182,-0.065181818,100
ptenb,control,expt1,93246.779,42.5,NA,1110.080702,111.5834048,0.786797619,38.01444048,927.6309524,567.3095238,97.75078571,29.00414286,1.325202381,0.775892857,0.949488095,0,65535,1303.822024,781.1725952,32.05958333,32.479,-0.217428571,100
ptenb,control,expt1,144618.636,46.5,NA,1571.941696,135.3574783,0.757304348,47.38881522,1102.565217,616.6304348,97.23919565,33.44683696,1.444769231,0.728197802,0.946505495,0,65535,1558.925957,852.1221304,40.65272826,38.18896739,-0.030274725,100
ptenb,control,expt1,91015.594,42.5,NA,1083.518976,118.4809643,0.776190476,41.17791667,1019.654762,738.547619,94.28392857,29.71483333,1.386880952,0.74277381,0.944190476,0,65535,1442.322726,1031.314738,36.29415476,33.00541667,-0.114285714,100
ptenb,control,expt1,204767,68,NA,1516.792593,141.5585778,0.753925926,49.56646667,1767.140741,782.9851852,95.87655556,34.13643704,1.472762963,0.705459259,0.946637037,0,65535,1761.177778,762.9777778,40.23703704,42.60740741,0.722103704,100
ptenb,control,expt1,304536.662,54,NA,2846.137028,199.315514,0.757009346,68.94349533,920.5420561,584.0747664,108.4515888,48.65461682,1.46117757,0.706850467,0.947280374,0,65535,1295.699626,804.691729,55.89950467,60.24229907,0.736158879,100
ptenb,control,expt1,4218.72,9.5,NA,234.3733333,46.6755,0.738611111,16.53483333,1313.888889,372.0555556,83.20577778,11.86333333,1.5475,0.692555556,0.938833333,0,65535,1860.976389,521.1049444,14.2455,13.301,-0.681611111,100
ptenb,control,expt1,13220.13,11.5,NA,600.915,73.52472727,0.750363636,25.35863636,1154.636364,606.3181818,101.9018182,18.72395455,1.434409091,0.732409091,0.923863636,0,65535,1635.050409,849.8191818,22.15181818,20.1555,-0.495238095,100
ptenb,control,expt2,286630,135.5,NA,1061.592593,105.6361519,0.785596296,36.45475185,800.5333333,647.6037037,89.06938148,26.66388519,1.402466667,0.738622222,0.954185185,0,65535,NA,NA,NA,NA,NA,NA
ptenb,control,expt2,26,1.5,NA,13,15.364,0.659,5.657,1225.5,364.5,90,3.744,1.4655,0.6875,1.0585,0,65535,NA,NA,NA,NA,NA,NA
ptenb,control,expt2,39669,40.5,NA,495.8625,76.3178375,0.7653875,26.7399875,1111.2625,582.4125,99.1304,18.8060125,1.4509375,0.718275,0.9452125,0,65535,NA,NA,NA,NA,NA,NA
ptenb,control,expt2,39,1,NA,39,27.556,0.645,10.296,1566,404,150.945,5.814,1.731,0.578,0.857,0,65535,NA,NA,NA,NA,NA,NA
ptenb,control,expt2,65127,42.5,NA,775.3214286,90.73834524,0.766785714,31.6444881,1141.321429,581.6547619,90.09588095,22.35469048,1.433071429,0.725607143,0.948619048,0,65535,NA,NA,NA,NA,NA,NA
ptenb,control,expt2,440288,152.5,NA,1448.315789,138.1227204,0.737039474,48.49219408,930.1809211,681.9276316,97.36309211,32.85903947,1.507674342,0.697898026,0.936171053,0,65535,NA,NA,NA,NA,NA,NA
ptenb,control,expt2,485677,127,NA,1919.671937,167.289419,0.743592885,58.63306719,891.1897233,714.4110672,90.09807905,39.81494466,1.505011858,0.697150198,0.940450593,0,65535,NA,NA,NA,NA,NA,NA
ptenb,control,expt2,238044,116,NA,1030.493506,106.3929913,0.761354978,37.26530303,906.5064935,669.7489177,97.1424632,25.96715152,1.45691342,0.718008658,0.947571429,0,65535,NA,NA,NA,NA,NA,NA
ptenb,control,expt2,236891,81,NA,1471.372671,140.0685901,0.766801242,49.1226646,821.9130435,777.3975155,93.9035528,34.09721739,1.441801242,0.715863354,0.95189441,0,65535,NA,NA,NA,NA,NA,NA
ptenb,control,expt2,456858,135,NA,1698.356877,151.0016729,0.75505948,52.72852416,803.472119,593.1710037,96.76150558,36.38433086,1.476591078,0.711486989,0.945085502,0,65535,NA,NA,NA,NA,NA,NA
ptenb,control,expt2,231490,79.5,NA,1465.126582,141.3063481,0.757050633,49.47082911,915.164557,776.5253165,101.0047848,34.22263924,1.464700637,0.712993631,0.939556962,0,65535,NA,NA,NA,NA,NA,NA
ptenb,control,expt2,286297,98,NA,1468.189744,143.0295949,0.7632,49.98282051,848.9282051,729.0615385,96.88744615,34.82113846,1.460769231,0.715005128,0.947697436,0,65535,NA,NA,NA,NA,NA,NA
ptenb,control,expt2,348359,105,NA,1666.789474,157.1150957,0.760794258,54.6608134,708.8229665,856.5933014,97.66255502,38.17390909,1.456090909,0.715363636,0.945674641,0,65535,NA,NA,NA,NA,NA,NA
ptenb,mutant,expt1,303183,103.5,NA,1471.762136,134.2730049,0.748912621,46.63828641,1896.839806,760.5145631,98.15684951,32.45942233,1.427368932,0.728402913,0.941669903,0,65535,1891.76699,742.131068,37.66504854,40.74271845,0.274820388,100
ptenb,mutant,expt1,147993,72,NA,1034.916084,116.2328951,0.762776224,40.09688811,1868.195804,816.0909091,98.11785315,28.64196503,1.427993007,0.728195804,0.941881119,0,65535,1864.188811,799.3076923,33.58741259,34.70629371,0.387342657,100
